,review,rating,entity_name,dataset_name,review_translate_sentences,review_translate_sentences_tokens,review_translate_sentences_pos,review_translate_sentences_lemma,is_question,sentiment,review_length
184,"Як на мене нормальний інструмент, для дому те, що потрібно. Шкода, що настадок в комплекті не має.
",4.0,intertool_dt_2416,rozetka,"['Як на мене нормальний інструмент , для дому те , що потрібно .', 'Шкода , що настадок в комплекті не має .']","[['Як', 'на', 'мене', 'нормальний', 'інструмент', ',', 'для', 'дому', 'те', ',', 'що', 'потрібно', '.'], ['Шкода', ',', 'що', 'настадок', 'в', 'комплекті', 'не', 'має', '.']]","[['PRCL', 'INTJ', 'NOUN', 'ADJF', 'NOUN', 'PNCT', 'PREP', 'NOUN', 'NPRO', 'PNCT', 'CONJ', 'ADVB', 'PNCT'], ['NOUN', 'PNCT', 'CONJ', 'NOUN', 'PREP', 'NOUN', 'PRCL', 'VERB', 'PNCT']]","[['як', 'на', 'мен', 'нормальний', 'інструмент', ',', 'для', 'дома', 'той', ',', 'що', 'потрібно', '.'], ['шкода', ',', 'що', 'настадок', 'в', 'комплект', 'не', 'мати', '.']]","[False, False]",Positive,17
185,"Купила подушку MirSon Bambuk 60?60, за 3 місяці вона збилась. Купила цей наповнювач, щоб подушка стала вищою і товстішою.
",5.0,mirson_2200000656902,rozetka,"['Купила подушку MirSon Bambuk 60 ?', '60 , за 3 місяці вона збилась .', 'Купила цей наповнювач , щоб подушка стала вищою і товстішою .']","[['Купила', 'подушку', 'MirSon', 'Bambuk', '60', '?'], ['60', ',', 'за', '3', 'місяці', 'вона', 'збилась', '.'], ['Купила', 'цей', 'наповнювач', ',', 'щоб', 'подушка', 'стала', 'вищою', 'і', 'товстішою', '.']]","[['VERB', 'NOUN', 'LATN', 'LATN', 'NUMB', 'PNCT'], ['NUMB', 'PNCT', 'ADVB', 'NUMB', 'NOUN', 'NPRO', 'VERB', 'PNCT'], ['VERB', 'NPRO', 'NOUN', 'PNCT', 'PRCL', 'NOUN', 'ADJF', 'ADJF', 'CONJ', 'ADJF', 'PNCT']]","[['купити', 'подушка', 'mirson', 'bambuk', '60', '?'], ['60', ',', 'за', '3', 'місяць', 'вона', 'збитися', '.'], ['купити', 'цей', 'наповнювач', ',', 'щоб', 'подушка', 'сталий', 'вищий', 'і', 'товстіший', '.']]","[False, False, False]",Positive,19
186,"пропила майже всю баночку, не відчуваю по собі якихось помітних змін. ну хіба шо не така виснаженість тепер..
",3.0,golden_farm_673562,rozetka,"['пропила майже всю баночку , не відчуваю по собі якихось помітних змін .', 'ну хіба шо не така виснаженість тепер .', '.']","[['пропила', 'майже', 'всю', 'баночку', ',', 'не', 'відчуваю', 'по', 'собі', 'якихось', 'помітних', 'змін', '.'], ['ну', 'хіба', 'шо', 'не', 'така', 'виснаженість', 'тепер', '.'], ['.']]","[['VERB', 'ADVB', 'NPRO', 'NOUN', 'PNCT', 'PRCL', 'VERB', 'PREP', 'NOUN', 'NPRO', 'ADJF', 'NOUN', 'PNCT'], ['INTJ', 'PRCL', 'UNKN', 'PRCL', 'NPRO', 'NOUN', 'NPRO', 'PNCT'], ['PNCT']]","[['пропити', 'майже', 'весь', 'баночка', ',', 'не', 'відчувати', 'по', 'соб', 'якийсь', 'помітний', 'зміна', '.'], ['ну', 'хіба', 'шо', 'не', 'такий', 'виснаженість', 'тепер', '.'], ['.']]","[False, False, False]",Neutral,18
187,"Після загрузки включаються нулі, і після 5 секунд гасне і не вимірює вагу , не можу звязати, не ревгує , батерейки міняв на дорогі і дешеві!
Чекаю реакції від компанії
",1.0,xiaomi_nun4056gl,rozetka,"['Після загрузки включаються нулі , і після 5 секунд гасне і не вимірює вагу , не можу звязати , не ревгує , батерейки міняв на дорогі і дешеві !', 'Чекаю реакції від компанії']","[['Після', 'загрузки', 'включаються', 'нулі', ',', 'і', 'після', '5', 'секунд', 'гасне', 'і', 'не', 'вимірює', 'вагу', ',', 'не', 'можу', 'звязати', ',', 'не', 'ревгує', ',', 'батерейки', 'міняв', 'на', 'дорогі', 'і', 'дешеві', '!'], ['Чекаю', 'реакції', 'від', 'компанії']]","[['ADVB', 'NOUN', 'VERB', 'NOUN', 'PNCT', 'CONJ', 'ADVB', 'NUMB', 'NOUN', 'VERB', 'CONJ', 'PRCL', 'VERB', 'NOUN', 'PNCT', 'PRCL', 'VERB', 'VERB', 'PNCT', 'PRCL', 'VERB', 'PNCT', 'NOUN', 'VERB', 'INTJ', 'ADJF', 'CONJ', 'ADJF', 'PNCT'], ['VERB', 'NOUN', 'PREP', 'NOUN']]","[['після', 'загрузка', 'включатися', 'нуль', ',', 'і', 'після', '5', 'секунда', 'гаснути', 'і', 'не', 'вимірювати', 'вага', ',', 'не', 'могти', 'звязати', ',', 'не', 'ревгувати', ',', 'батерейка', 'міняти', 'на', 'дорогий', 'і', 'дешевий', '!'], ['чекати', 'реакція', 'від', 'компанія']]","[False, False]",Negative,30
188,"Який клас енергозбереження? Порадьте економну духовку, оскільки на квартиру роздається 5.5 квт на все. Дякую.
",4.0,gunter_hauer_eom_557_wtel,rozetka,"['Який клас енергозбереження ?', 'Порадьте економну духовку , оскільки на квартиру роздається 5 .', '5 квт на все .', 'Дякую .']","[['Який', 'клас', 'енергозбереження', '?'], ['Порадьте', 'економну', 'духовку', ',', 'оскільки', 'на', 'квартиру', 'роздається', '5', '.'], ['5', 'квт', 'на', 'все', '.'], ['Дякую', '.']]","[['NPRO', 'NOUN', 'NOUN', 'PNCT'], ['VERB', 'ADJF', 'NOUN', 'PNCT', 'CONJ', 'INTJ', 'NOUN', 'VERB', 'NUMB', 'PNCT'], ['NUMB', 'NOUN', 'INTJ', 'NPRO', 'PNCT'], ['VERB', 'PNCT']]","[['який', 'клас', 'енергозбереження', '?'], ['порадити', 'економний', 'духовка', ',', 'оскільки', 'на', 'квартира', 'роздаватися', '5', '.'], ['5', 'квт', 'на', 'весь', '.'], ['дякувати', '.']]","[False, False, False, False]",Positive,15
189,"З коробки виходить 8 чашок кави, що небагато за свої гроші. Адже всередині 8 капсул з сухими вершками і 8 - з меленою кавою.
",5.0,nescafe_dolce_gusto_5011546498386,rozetka,"['З коробки виходить 8 чашок кави , що небагато за свої гроші .', 'Адже всередині 8 капсул з сухими вершками і 8 - з меленою кавою .']","[['З', 'коробки', 'виходить', '8', 'чашок', 'кави', ',', 'що', 'небагато', 'за', 'свої', 'гроші', '.'], ['Адже', 'всередині', '8', 'капсул', 'з', 'сухими', 'вершками', 'і', '8', '-', 'з', 'меленою', 'кавою', '.']]","[['PREP', 'NOUN', 'VERB', 'NUMB', 'NOUN', 'NOUN', 'PNCT', 'CONJ', 'ADVB', 'ADVB', 'NPRO', 'NOUN', 'PNCT'], ['PRCL', 'ADVB', 'NUMB', 'NOUN', 'PREP', 'ADJF', 'NOUN', 'CONJ', 'NUMB', 'PNCT', 'PREP', 'ADJF', 'NOUN', 'PNCT']]","[['з', 'коробка', 'виходити', '8', 'чашка', 'кава', ',', 'що', 'небагато', 'за', 'свій', 'гріш', '.'], ['адже', 'всередині', '8', 'капсула', 'з', 'сухий', 'вершок', 'і', '8', '-', 'з', 'мелений', 'кава', '.']]","[False, False]",Positive,24
190,"Сильно виражений вівсяний смак. Більше не замовлю, адже смак кави взагалі не відчувається з цим молоком. Найкращі в лінійці - кокосове та мигдальне.
",2.0,vega_milk_4820192262040,rozetka,"['Сильно виражений вівсяний смак .', 'Більше не замовлю , адже смак кави взагалі не відчувається з цим молоком .', 'Найкращі в лінійці - кокосове та мигдальне .']","[['Сильно', 'виражений', 'вівсяний', 'смак', '.'], ['Більше', 'не', 'замовлю', ',', 'адже', 'смак', 'кави', 'взагалі', 'не', 'відчувається', 'з', 'цим', 'молоком', '.'], ['Найкращі', 'в', 'лінійці', '-', 'кокосове', 'та', 'мигдальне', '.']]","[['ADVB', 'ADJF', 'ADJF', 'NOUN', 'PNCT'], ['ADVB', 'PRCL', 'VERB', 'PNCT', 'PRCL', 'NOUN', 'NOUN', 'ADVB', 'PRCL', 'VERB', 'PREP', 'NPRO', 'NOUN', 'PNCT'], ['ADJF', 'PREP', 'NOUN', 'PNCT', 'ADJF', 'CONJ', 'ADJF', 'PNCT']]","[['сильно', 'виражений', 'вівсяний', 'смак', '.'], ['більше', 'не', 'замовити', ',', 'адже', 'смак', 'кава', 'взагалі', 'не', 'відчуватися', 'з', 'цей', 'молоко', '.'], ['найкращий', 'в', 'лінійка', '-', 'кокосовий', 'та', 'мигдальний', '.']]","[False, False, False]",Negative,23
191,"При поломці пістолету вийшла помилка, Розетки поклали інший гарантійний від іншого пістолету і в результаті неможливо було відремонтувати пристрій
",1.0,bosch_06032A2020,rozetka,"['При поломці пістолету вийшла помилка , Розетки поклали інший гарантійний від іншого пістолету і в результаті неможливо було відремонтувати пристрій']","[['При', 'поломці', 'пістолету', 'вийшла', 'помилка', ',', 'Розетки', 'поклали', 'інший', 'гарантійний', 'від', 'іншого', 'пістолету', 'і', 'в', 'результаті', 'неможливо', 'було', 'відремонтувати', 'пристрій']]","[['VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'PNCT', 'NOUN', 'VERB', 'NPRO', 'ADJF', 'PREP', 'NPRO', 'NOUN', 'CONJ', 'PREP', 'NOUN', 'ADVB', 'VERB', 'VERB', 'NOUN']]","[['перти', 'поломка', 'пістолет', 'вийти', 'помилка', ',', 'розетка', 'покласти', 'інший', 'гарантійний', 'від', 'інший', 'пістолет', 'і', 'в', 'результат', 'неможливо', 'бути', 'відремонтувати', 'пристрій']]",[False],Negative,19
192,"Звук хороший, трохи погано налаштовані високі частоти(на максимальній гучності шиплять), а в цілому все на тверду 4! Як гарнітура не дуже - співрозмовник погано чує вас.
",4.0,acme_4770070881248,rozetka,"['Звук хороший , трохи погано налаштовані високі частоти ( на максимальній гучності шиплять ) , а в цілому все на тверду 4 !', 'Як гарнітура не дуже - співрозмовник погано чує вас .']","[['Звук', 'хороший', ',', 'трохи', 'погано', 'налаштовані', 'високі', 'частоти', '(', 'на', 'максимальній', 'гучності', 'шиплять', ')', ',', 'а', 'в', 'цілому', 'все', 'на', 'тверду', '4', '!'], ['Як', 'гарнітура', 'не', 'дуже', '-', 'співрозмовник', 'погано', 'чує', 'вас', '.']]","[['NOUN', 'ADJF', 'PNCT', 'ADVB', 'NOUN', 'ADJF', 'ADJF', 'NOUN', 'PNCT', 'INTJ', 'ADJF', 'NOUN', 'VERB', 'PNCT', 'PNCT', 'CONJ', 'PREP', 'ADJF', 'NPRO', 'INTJ', 'ADJF', 'NUMB', 'PNCT'], ['PRCL', 'NOUN', 'PRCL', 'ADVB', 'PNCT', 'NOUN', 'NOUN', 'VERB', 'NPRO', 'PNCT']]","[['звук', 'хороший', ',', 'трохи', 'погана', 'налаштований', 'високий', 'частота', '(', 'на', 'максимальний', 'гучність', 'шипіти', ')', ',', 'а', 'в', 'цілий', 'весь', 'на', 'твердий', '4', '!'], ['як', 'гарнітур', 'не', 'дуже', '-', 'співрозмовник', 'погана', 'чути', 'ви', '.']]","[False, False]",Positive,26
193,"Купили по акції і купились на crema , висновки:пінка не дуже зразу осідає,і смак в порівнянні з іншими ambassador для мене ця найгірша
",3.0,ambassador_4051146000986,rozetka,"['Купили по акції і купились на crema , висновки : пінка не дуже зразу осідає , і смак в порівнянні з іншими ambassador для мене ця найгірша']","[['Купили', 'по', 'акції', 'і', 'купились', 'на', 'crema', ',', 'висновки', ':', 'пінка', 'не', 'дуже', 'зразу', 'осідає', ',', 'і', 'смак', 'в', 'порівнянні', 'з', 'іншими', 'ambassador', 'для', 'мене', 'ця', 'найгірша']]","[['VERB', 'PREP', 'NOUN', 'CONJ', 'VERB', 'INTJ', 'LATN', 'PNCT', 'NOUN', 'PNCT', 'NOUN', 'PRCL', 'ADVB', 'NOUN', 'VERB', 'PNCT', 'CONJ', 'NOUN', 'PREP', 'ADJF', 'PREP', 'NPRO', 'LATN', 'PREP', 'NOUN', 'NPRO', 'ADJF']]","[['купити', 'по', 'акція', 'і', 'купитися', 'на', 'crema', ',', 'висновок', ':', 'пінка', 'не', 'дуже', 'зраза', 'осідати', ',', 'і', 'смак', 'в', 'порівнянний', 'з', 'інший', 'ambassador', 'для', 'мен', 'цей', 'найгірший']]",[False],Neutral,23
